date,price
19-01-2016 20:30,26.183163
19-01-2016 21:30,24.57809442
19-01-2016 22:30,21.9325165
19-01-2016 23:30,22.17089517
20-01-2016 00:30,22.46160883
20-01-2016 01:30,21.64409592
20-01-2016 02:30,21.18633675
20-01-2016 03:30,21.394946
20-01-2016 04:30,21.76106733
20-01-2016 05:30,22.464275
20-01-2016 06:30,25.09194075
20-01-2016 07:30,21.59377775
20-01-2016 08:30,13.29122692
20-01-2016 09:30,15.30740292
20-01-2016 10:30,16.75005508
20-01-2016 11:30,17.41145125
20-01-2016 12:30,15.06141608
20-01-2016 14:10,20.91011958
20-01-2016 15:10,21.74655742
20-01-2016 16:10,23.70686275
20-01-2016 17:10,287.3246935
20-01-2016 18:10,25.62483592
20-01-2016 19:10,27.61110183
20-01-2016 20:10,37.61271092
20-01-2016 21:10,24.2167275
20-01-2016 22:10,21.17404317
20-01-2016 23:10,19.61338392
21-01-2016 00:10,21.56493592
21-01-2016 01:10,21.68643508
21-01-2016 02:10,21.05684275
21-01-2016 03:10,21.13028917
21-01-2016 04:10,21.44795733
21-01-2016 05:10,20.91475133
21-01-2016 06:10,21.11118383
21-01-2016 07:10,22.14606925
21-01-2016 08:10,19.94854317
21-01-2016 09:10,11.1547975
21-01-2016 10:10,7.999152583
21-01-2016 11:10,5.17283825
21-01-2016 12:10,13.65853083
21-01-2016 13:10,17.84200075
21-01-2016 14:10,19.89915808
21-01-2016 15:10,19.77992975
21-01-2016 16:10,27.89429642
21-01-2016 17:10,24.6225165
21-01-2016 18:10,22.262063
21-01-2016 19:10,21.63409667
21-01-2016 20:10,21.99015917
21-01-2016 21:10,22.66152525
21-01-2016 22:10,22.83466517
21-01-2016 23:10,21.61748242
22-01-2016 00:10,22.43123017
22-01-2016 01:10,17.33060808
22-01-2016 02:10,20.4173615
22-01-2016 03:10,21.6716065
22-01-2016 04:10,21.78483508
22-01-2016 05:10,22.45956617
22-01-2016 06:10,27.35531092
22-01-2016 07:10,21.37770433
22-01-2016 08:10,20.63848417
22-01-2016 09:10,17.81625792
22-01-2016 10:10,18.41437825
22-01-2016 11:10,15.99477425
22-01-2016 12:10,19.80227017
22-01-2016 13:10,19.33457725
22-01-2016 14:10,18.78785533
22-01-2016 15:10,20.10817017
22-01-2016 16:10,19.95644083
22-01-2016 17:10,23.23666975
22-01-2016 18:10,22.34484833
22-01-2016 19:10,22.89150183
22-01-2016 20:10,22.22192483
22-01-2016 21:10,21.64272492
22-01-2016 22:10,23.67575592
22-01-2016 23:10,21.81390375
23-01-2016 00:10,21.11004033
23-01-2016 01:10,20.0900235
23-01-2016 02:10,18.212098
23-01-2016 03:10,18.73220308
23-01-2016 04:10,20.831159
23-01-2016 05:10,20.24955675
23-01-2016 06:10,20.81922675
23-01-2016 07:10,20.96715408
23-01-2016 08:10,22.61307242
23-01-2016 09:10,22.09336042
23-01-2016 10:10,19.84374217
23-01-2016 11:10,18.61381208
23-01-2016 12:10,16.42621417
23-01-2016 13:10,2.733693917
23-01-2016 14:10,-16.70516808
23-01-2016 15:10,-10.02105925
23-01-2016 16:10,1.682395167
23-01-2016 17:10,13.9471565
23-01-2016 18:10,20.06853292
23-01-2016 19:10,21.07236417
23-01-2016 20:10,15.38386225
23-01-2016 21:10,20.17107583
23-01-2016 22:10,20.721202
23-01-2016 23:10,17.628293
24-01-2016 00:10,4.73981575
24-01-2016 01:10,4.443981417
24-01-2016 02:10,3.38638375
24-01-2016 03:10,16.2282845
24-01-2016 04:10,19.40542575
24-01-2016 05:10,23.20234025
24-01-2016 06:10,21.80822417
24-01-2016 07:10,19.5767595
24-01-2016 08:10,1.136266167
24-01-2016 09:10,-13.20216525
24-01-2016 10:10,-106.8756134
24-01-2016 11:10,-15.18526475
24-01-2016 12:10,-0.038106667
24-01-2016 13:10,13.11199042
24-01-2016 14:10,13.77366892
24-01-2016 15:10,16.74434442
24-01-2016 16:10,25.30527383
24-01-2016 17:10,25.506316
24-01-2016 18:10,26.63394658
24-01-2016 19:10,23.81406125
24-01-2016 20:10,23.60488358
24-01-2016 21:10,23.51728808
24-01-2016 22:10,20.74180492
24-01-2016 23:10,19.67679267
25-01-2016 00:10,20.75839442
25-01-2016 01:10,20.57404825
25-01-2016 02:10,17.43903342
25-01-2016 03:10,18.9698535
25-01-2016 04:10,21.7255405
25-01-2016 05:10,21.49807967
